"","bullet1","bullet2","cmps.diff","cmps.diff.med","cmps.max","cmps.maxbar","cmps.diff_scaled","cmps.diff.med_scaled","cmps.max_scaled","cmps.maxbar_scaled","type","type_truth"
"415","Br7 2","Ukn H",1.3,1,11,10.1666666666667,0.0539444444444445,0.0566666666666667,0.458333333333333,0.420833333333333,"Ukn","KNM"
"416","Br7 2","Ukn J",9.76666666666667,9.5,23,18.6666666666667,0.403333333333333,0.395833333333333,0.958333333333333,0.771666666666667,"Ukn","KM"
"417","Br7 2","Ukn L",1.33333333333333,1,12,10.1666666666667,0.0554444444444445,0.0566666666666666,0.5,0.421111111111111,"Ukn","KNM"
"418","Br7 2","Ukn M",1.03333333333333,1.5,13,9.5,0.0429444444444445,0.0625000000000001,0.541666666666667,0.393611111111111,"Ukn","KNM"
"419","Br7 2","Ukn Q",1.04,0,11,9.6,0.042,0.015,0.458333333333333,0.396333333333333,"Ukn","KNM"
"420","Br7 2","Ukn S",1.63333333333333,1,12,10.3333333333333,0.067,0.0491666666666667,0.5,0.427222222222222,"Ukn","KNM"
"421","Br7 2","Ukn U",0.399999999999999,0,12,9.16666666666667,0.0167777777777778,0,0.5,0.379722222222222,"Ukn","KNM"
"422","Br7 2","Ukn X",1,1.5,11,9.66666666666667,0.0412777777777778,0.0616666666666666,0.458333333333333,0.4,"Ukn","KNM"
"423","Br7 2","Ukn Y",0.166666666666666,0.5,12,8.66666666666667,0.00716666666666665,0.0208333333333333,0.5,0.358888888888889,"Ukn","KNM"
"424","Br7 2","Ukn Z",0.5,1,11,9.33333333333333,0.0211666666666667,0.0416666666666666,0.458333333333333,0.386944444444444,"Ukn","KNM"
"425","Br8 1","Br8 2",9,9,23,18.1666666666667,0.382707509881423,0.375,0.958333333333333,0.77248023715415,"KM","KM"
"426","Br8 1","Br9 1",1,1,11,9.33333333333333,0.0435276679841897,0.0227272727272728,0.478260869565217,0.398523276240668,"KNM","KNM"
"427","Br8 1","Br9 2",0.6,0,11,9.2,0.0230171277997365,0,0.478260869565217,0.389393939393939,"KNM","KNM"
"428","Br8 1","Ukn B",1.08,0,13,9.8,0.0458102766798419,0,0.545454545454545,0.417292490118577,"Ukn","KNM"
"429","Br8 1","Ukn C",0.300000000000001,0.5,13,9.33333333333333,0.0130050505050505,0.0289855072463768,0.590909090909091,0.397919411506368,"Ukn","KNM"
"430","Br8 1","Ukn D",0.433333333333334,0.5,14,9.33333333333333,0.0183904259991216,0.0284090909090909,0.583333333333333,0.396931269213878,"Ukn","KNM"
"431","Br8 1","Ukn E",0.666666666666668,0.5,11,9.33333333333333,0.0297650417215634,0.0208333333333334,0.478260869565217,0.398523276240668,"Ukn","KNM"
"432","Br8 1","Ukn F",0.733333333333334,1,11,9.33333333333333,0.0309178743961352,0.0416666666666667,0.458333333333333,0.396958717610892,"Ukn","KNM"
"433","Br8 1","Ukn H",1.2,2,12,9.83333333333333,0.0520366710584102,0.060935441370224,0.521739130434783,0.419658541941151,"Ukn","KNM"
"434","Br8 1","Ukn J",0.766666666666667,0,12,9.33333333333333,0.0317413263065437,0,0.5,0.396656785243742,"Ukn","KNM"
"435","Br8 1","Ukn L",8.7,9,22,17.6666666666667,0.369043697848046,0.409090909090909,0.916666666666667,0.750796003513395,"Ukn","KM"
"436","Br8 1","Ukn M",0.4,0.5,11,9.33333333333333,0.0168642951251647,0.0378787878787879,0.458333333333333,0.396986166007905,"Ukn","KNM"
"437","Br8 1","Ukn Q",0.640000000000001,0,12,9.4,0.0279380764163373,0.0340909090909091,0.5,0.40062582345191,"Ukn","KNM"
"438","Br8 1","Ukn S",0.9,1,11,9.33333333333333,0.0379336846728151,0.0353260869565217,0.458333333333333,0.396656785243742,"Ukn","KNM"
"439","Br8 1","Ukn U",0.966666666666667,2,12,9.66666666666667,0.040985946420729,0.053030303030303,0.5,0.411506368028107,"Ukn","KNM"
"440","Br8 1","Ukn X",0.700000000000001,0.5,11,9.33333333333333,0.0311649099692578,0.0208333333333334,0.5,0.398852657004831,"Ukn","KNM"
"441","Br8 1","Ukn Y",0.300000000000001,0,11,9,0.0134387351778656,0.00815217391304346,0.458333333333333,0.383399209486166,"Ukn","KNM"
"442","Br8 1","Ukn Z",0.5,0.5,11,9,0.0212944664031621,0.0306324110671937,0.478260869565217,0.383371761089152,"Ukn","KNM"
"443","Br8 2","Br9 1",0.633333333333333,0.5,13,9.66666666666667,0.0261545893719807,0.0125,0.541666666666667,0.399963768115942,"KNM","KNM"
"444","Br8 2","Br9 2",0.360000000000001,0,12,9.4,0.015231884057971,0.015,0.5,0.389289855072464,"KNM","KNM"
"445","Br8 2","Ukn B",0.639999999999999,2,11,9.2,0.0293797101449275,0.0521739130434783,0.458333333333333,0.383231884057971,"Ukn","KNM"
"446","Br8 2","Ukn C",0.5,0,11,9.33333333333333,0.0206256038647343,0.0156521739130435,0.458333333333333,0.386328502415459,"Ukn","KNM"
"447","Br8 2","Ukn D",0.9,0.5,12,9.83333333333333,0.0370144927536232,0.0289855072463768,0.5,0.406884057971015,"Ukn","KNM"
"448","Br8 2","Ukn E",0.233333333333334,0.5,12,9.33333333333333,0.0104082125603865,0.0133333333333333,0.48,0.387185990338164,"Ukn","KNM"
"449","Br8 2","Ukn F",1.26666666666667,1,12,10,0.0528961352657005,0.0483333333333333,0.5,0.414710144927536,"Ukn","KNM"
"450","Br8 2","Ukn H",1.66666666666667,2,14,10.1666666666667,0.0701497584541063,0.0685869565217392,0.608695652173913,0.422004830917874,"Ukn","KNM"
"451","Br8 2","Ukn J",0.766666666666667,1,13,10,0.032256038647343,0.0416666666666666,0.541666666666667,0.414408212560386,"Ukn","KNM"
"452","Br8 2","Ukn L",7.53333333333333,8.5,23,17.1666666666667,0.310108695652174,0.339347826086956,0.92,0.708719806763285,"Ukn","KM"
"453","Br8 2","Ukn M",0.566666666666666,0.5,12,9.33333333333333,0.0232777777777778,0.0439855072463768,0.48,0.386328502415459,"Ukn","KNM"
"454","Br8 2","Ukn Q",0.48,0,12,9.4,0.0229246376811594,0.016304347826087,0.5,0.391594202898551,"Ukn","KNM"
"455","Br8 2","Ukn S",0.366666666666665,1,13,9.16666666666667,0.0157222222222222,0.0353260869565217,0.52,0.379359903381642,"Ukn","KNM"
"456","Br8 2","Ukn U",1.16666666666667,1,13,10,0.0472971014492753,0.0556521739130435,0.541666666666667,0.412995169082126,"Ukn","KNM"
"457","Br8 2","Ukn X",0.833333333333332,0.5,12,9.66666666666667,0.0334444444444444,0.0364855072463768,0.48,0.399384057971015,"Ukn","KNM"
"458","Br8 2","Ukn Y",1.66666666666667,2,12,10.3333333333333,0.0696932367149758,0.068840579710145,0.521739130434783,0.428345410628019,"Ukn","KNM"
"459","Br8 2","Ukn Z",0.9,1,12,10,0.0368188405797101,0.0416666666666667,0.5,0.413526570048309,"Ukn","KNM"
"460","Br9 1","Br9 2",9.16,11,22,17.4,0.424127272727273,0.428030303030303,0.916666666666667,0.803787878787879,"KM","KM"
