"","bullet1","bullet2","cmps.diff","cmps.diff.med","cmps.max","cmps.maxbar","cmps.diff_scaled","cmps.diff.med_scaled","cmps.max_scaled","cmps.maxbar_scaled","type","type_truth"
"383","Br6 2","Ukn X",0.52,1,3,1.8,0.0433333333333333,0.0833333333333333,0.25,0.15,"Ukn","KNM"
"384","Br6 2","Ukn Y",6.6,7,12,8.2,0.55,0.583333333333333,1,0.683333333333333,"Ukn","KM"
"385","Br6 2","Ukn Z",0.56,1,3,2,0.0466666666666667,0.0833333333333333,0.25,0.166666666666667,"Ukn","KNM"
"386","Br7 1","Br7 2",7,7.5,12,8.5,0.586111111111111,0.625,1,0.717592592592593,"KM","KM"
"387","Br7 1","Br8 1",0.6,0.5,4,2,0.0490740740740741,0.0416666666666667,0.333333333333333,0.171296296296296,"KNM","KNM"
"388","Br7 1","Br8 2",0.5,0.5,4,1.83333333333333,0.0407407407407407,0.0416666666666667,0.333333333333333,0.157407407407407,"KNM","KNM"
"389","Br7 1","Br9 1",0.333333333333333,0,2,1.33333333333333,0.0277777777777778,0.0138888888888889,0.166666666666667,0.115740740740741,"KNM","KNM"
"390","Br7 1","Br9 2",1.32,1,4,2.4,0.127777777777778,0.0833333333333333,0.444444444444444,0.222222222222222,"KNM","KNM"
"391","Br7 1","Ukn B",0.48,1,3,1.6,0.0377777777777778,0.0833333333333333,0.25,0.133333333333333,"Ukn","KNM"
"392","Br7 1","Ukn C",0.3,0.5,3,1.66666666666667,0.0277777777777778,0.0555555555555556,0.333333333333333,0.148148148148148,"Ukn","KNM"
"393","Br7 1","Ukn D",0.333333333333333,1,3,1.66666666666667,0.0324074074074074,0.0833333333333333,0.25,0.148148148148148,"Ukn","KNM"
"394","Br7 1","Ukn E",0.233333333333333,1,3,1.66666666666667,0.0231481481481481,0.0694444444444444,0.25,0.148148148148148,"Ukn","KNM"
"395","Br7 1","Ukn F",0.2,0.5,3,1.5,0.0212962962962963,0.0555555555555556,0.25,0.134259259259259,"Ukn","KNM"
